image_idx,true_label,prediction,is_correct
7874,5,5,True
7875,1,1,True
7876,9,9,True
7877,8,7,False
7878,7,1,False
7879,7,7,True
7880,4,4,True
7881,2,0,False
7882,1,1,True
7883,0,4,False
7884,0,0,True
7885,3,8,False
7886,5,3,False
7887,3,3,True
7888,3,3,True
7889,0,0,True
7890,2,2,True
7891,5,1,False
7892,2,4,False
7893,3,3,True
7894,8,1,False
7895,4,4,True
7896,7,4,False
7897,6,0,False
7898,6,6,True
7899,8,0,False
7900,5,0,False
7901,9,9,True
7902,9,8,False
7903,3,5,False
7904,0,0,True
7905,7,7,True
7906,4,4,True
7907,7,7,True
7908,1,1,True
7909,4,4,True
7910,4,4,True
7911,7,7,True
7912,0,0,True
7913,0,7,False
7914,9,9,True
7915,0,0,True
7916,0,0,True
7917,1,1,True
7918,8,3,False
7919,7,1,False
7920,4,4,True
7921,4,9,False
7922,8,5,False
7923,3,8,False
7924,0,0,True
7925,1,6,False
7926,4,2,False
7927,1,1,True
7928,8,8,True
7929,4,1,False
7930,3,3,True
7931,2,7,False
7932,7,1,False
7933,4,4,True
7934,5,6,False
7935,0,0,True
7936,8,6,False
7937,2,2,True
7938,6,6,True
7939,9,7,False
7940,6,6,True
7941,0,5,False
7942,2,2,True
7943,1,1,True
7944,3,7,False
7945,1,1,True
7946,2,2,True
7947,6,0,False
7948,1,1,True
7949,9,4,False
7950,6,6,True
7951,2,2,True
7952,4,4,True
7953,5,5,True
7954,9,7,False
7955,5,5,True
7956,4,4,True
7957,0,7,False
7958,6,6,True
7959,1,1,True
7960,1,1,True
7961,7,7,True
7962,9,4,False
7963,4,4,True
7964,1,1,True
7965,4,9,False
7966,4,7,False
7967,5,7,False
7968,9,7,False
7969,7,7,True
7970,8,8,True
7971,4,2,False
7972,6,6,True
7973,4,4,True
7974,2,1,False
7975,2,1,False
7976,8,9,False
7977,3,3,True
7978,6,6,True
7979,3,7,False
7980,1,1,True
7981,2,2,True
7982,8,7,False
7983,3,7,False
7984,5,5,True
7985,5,3,False
7986,8,3,False
7987,9,9,True
7988,8,3,False
7989,5,5,True
7990,5,8,False
7991,3,3,True
7992,3,2,False
7993,6,6,True
7994,8,0,False
7995,9,3,False
7996,5,5,True
7997,2,2,True
7998,3,3,True
7999,5,5,True
